Input.Tweet1,Input.Tweet2,Input.Tweet3,Input.Tweet4,Input.Tweet5,Answer.Emotion1,Answer.Emotion2,Answer.Emotion3,Answer.Emotion4,Answer.Emotion5,Answer.Reason1,Answer.Reason2,Answer.Reason3,Answer.Reason4,Answer.Reason5
@Anonymous @Anonymous hey not too sure if u found but I watch all my shows on www.2kk.cc..u may wanna try there!,Does following the entire Star Trek cast on Twitter take me boldly where no man has gone before?,Couldn't ignore the big game any longer and arrived at SSP. gonna be a massive match today tweeps we need loads of stormy support! Please :),@Anonymous you upset men everywhere. Disgrace really. We need to get you away from Neil. Sooo girly.,@Anonymous we are going to run a piece on @Anonymous early in the week so will hopefully embed some video then #Hashtag,Joy,Fear|Joy,Joy,Sadness|Joy,None,""" try there!""",Expresses concern about impression others may have of his enjoyment,Anticipating sports event,"Talking to a friend ""Disgrace really"" ""Sooo girly. """,Talk of future activity
@Anonymous @Anonymous hey not too sure if u found but I watch all my shows on www.2kk.cc..u may wanna try there!,Does following the entire Star Trek cast on Twitter take me boldly where no man has gone before?,Couldn't ignore the big game any longer and arrived at SSP. gonna be a massive match today tweeps we need loads of stormy support! Please :),@Anonymous you upset men everywhere. Disgrace really. We need to get you away from Neil. Sooo girly.,@Anonymous we are going to run a piece on @Anonymous early in the week so will hopefully embed some video then #Hashtag,None,Love,Love|Joy,Anger,None,this is a promotional spam tweet,This person loves Star trek obviously,Excitement for the match,They seem to dislike neil,"informative, not emotive"
@Anonymous @Anonymous hey not too sure if u found but I watch all my shows on www.2kk.cc..u may wanna try there!,Does following the entire Star Trek cast on Twitter take me boldly where no man has gone before?,Couldn't ignore the big game any longer and arrived at SSP. gonna be a massive match today tweeps we need loads of stormy support! Please :),@Anonymous you upset men everywhere. Disgrace really. We need to get you away from Neil. Sooo girly.,@Anonymous we are going to run a piece on @Anonymous early in the week so will hopefully embed some video then #Hashtag,None,None,Joy,Anger,None,no real emotion shown,no emotion shown,happy about the upcoming game,"angry at someone, calls them a disgrace","no emotion shown, they are just stating a fact"
@Anonymous @Anonymous hey not too sure if u found but I watch all my shows on www.2kk.cc..u may wanna try there!,Does following the entire Star Trek cast on Twitter take me boldly where no man has gone before?,Couldn't ignore the big game any longer and arrived at SSP. gonna be a massive match today tweeps we need loads of stormy support! Please :),@Anonymous you upset men everywhere. Disgrace really. We need to get you away from Neil. Sooo girly.,@Anonymous we are going to run a piece on @Anonymous early in the week so will hopefully embed some video then #Hashtag,Surprise,Anger,Love,Anger,Love,This tweet show surprise.,This tweet show anger.,This tweet is from a game supporting person.,This tweet show angry feelings.,This tweet is form a hopeful person
@Anonymous @Anonymous hey not too sure if u found but I watch all my shows on www.2kk.cc..u may wanna try there!,Does following the entire Star Trek cast on Twitter take me boldly where no man has gone before?,Couldn't ignore the big game any longer and arrived at SSP. gonna be a massive match today tweeps we need loads of stormy support! Please :),@Anonymous you upset men everywhere. Disgrace really. We need to get you away from Neil. Sooo girly.,@Anonymous we are going to run a piece on @Anonymous early in the week so will hopefully embed some video then #Hashtag,None,Surprise,Love,Anger,Joy,Just an information.,surprised to know about something.,love towards game.,not happy about someone.,Happy about something that's going to happen.
@Anonymous How are you liking google wave? Boss got an alpha invite but i havnt got to try it yet,@Anonymous I see you! No elves are allowed on the Naughty List or they are sent to the South Pole w/ Miles Finch. #Hashtag,@Anonymous that's amazing! How long has that taken? How to you stop yourself from snacking? Xxx,@Anonymous I think clang-sa would probably throw a fit if I used create + a bool on return :),At Dragon Age editing with director @Anonymous and our editor David Heinz. On ep 5 now,Love,Anger,Surprise,Love,None,This tweet asks a suggestion.,This tweet is with angry,This tweet show surprise feelings.,This tweet is from a caring person.,This is informative.
@Anonymous How are you liking google wave? Boss got an alpha invite but i havnt got to try it yet,@Anonymous I see you! No elves are allowed on the Naughty List or they are sent to the South Pole w/ Miles Finch. #Hashtag,@Anonymous that's amazing! How long has that taken? How to you stop yourself from snacking? Xxx,@Anonymous I think clang-sa would probably throw a fit if I used create + a bool on return :),At Dragon Age editing with director @Anonymous and our editor David Heinz. On ep 5 now,None,None,Love,None,None,"Asking a question, not conveying emotion",none shown,"kisses, showing love",none fit,no emotion shown
@Anonymous How are you liking google wave? Boss got an alpha invite but i havnt got to try it yet,@Anonymous I see you! No elves are allowed on the Naughty List or they are sent to the South Pole w/ Miles Finch. #Hashtag,@Anonymous that's amazing! How long has that taken? How to you stop yourself from snacking? Xxx,@Anonymous I think clang-sa would probably throw a fit if I used create + a bool on return :),At Dragon Age editing with director @Anonymous and our editor David Heinz. On ep 5 now,None,Joy,Surprise,Joy,Joy,Inquiring about Google Wave.,Naughty remark.,Surprise over something that has been done.,Gleeful opinion.,Joy of working with the director and editor.
@Anonymous How are you liking google wave? Boss got an alpha invite but i havnt got to try it yet,@Anonymous I see you! No elves are allowed on the Naughty List or they are sent to the South Pole w/ Miles Finch. #Hashtag,@Anonymous that's amazing! How long has that taken? How to you stop yourself from snacking? Xxx,@Anonymous I think clang-sa would probably throw a fit if I used create + a bool on return :),At Dragon Age editing with director @Anonymous and our editor David Heinz. On ep 5 now,None,Joy,Sadness|Joy,Anger|Joy,None,Inquiry,Teasing,"""amazing!"" ""How"" About weight loss",Friend over came a challenge in a way that the author can't,Update
@Anonymous How are you liking google wave? Boss got an alpha invite but i havnt got to try it yet,@Anonymous I see you! No elves are allowed on the Naughty List or they are sent to the South Pole w/ Miles Finch. #Hashtag,@Anonymous that's amazing! How long has that taken? How to you stop yourself from snacking? Xxx,@Anonymous I think clang-sa would probably throw a fit if I used create + a bool on return :),At Dragon Age editing with director @Anonymous and our editor David Heinz. On ep 5 now,None,Love|None,Surprise,None,None,i havnt got to try,I see you,that's amazing!,no emotions,there is no any emotion expressed
@Anonymous @Anonymous Doesn't keygrinder generate your pw based on the URL? Bad for security.,@Anonymous Thanks for the heads up. That thread also gets pretty hilarious after the real warning. Informative and entertaining!,Tonight we're going to talk about why we got those tired eyes and how to kick back and relax. It's Friday night! Yeah! #Hashtag,@Anonymous Bet! That's what it is......One request....July. I....want...July. LMAO,@Anonymous Thankyou my love for RT-ing. Heehee!! But I dont think ppl would help. Ahh. Gwanchana ~ Gomawo Jijiya ~,Anger,Love|Joy,Love,Joy,Love|Joy,This tweet show angry feelings.,This tweet is from a happy person who likes to thank,This tweet is from a loving person,This tweet is from a challenging person,This tweet is from a loving and caring person.
@Anonymous @Anonymous Doesn't keygrinder generate your pw based on the URL? Bad for security.,@Anonymous Thanks for the heads up. That thread also gets pretty hilarious after the real warning. Informative and entertaining!,Tonight we're going to talk about why we got those tired eyes and how to kick back and relax. It's Friday night! Yeah! #Hashtag,@Anonymous Bet! That's what it is......One request....July. I....want...July. LMAO,@Anonymous Thankyou my love for RT-ing. Heehee!! But I dont think ppl would help. Ahh. Gwanchana ~ Gomawo Jijiya ~,Fear,Joy,Joy,None,Love,worried about online security,happy at being entertained,happy about friday night,none fit,showing love to somebody
@Anonymous @Anonymous Doesn't keygrinder generate your pw based on the URL? Bad for security.,@Anonymous Thanks for the heads up. That thread also gets pretty hilarious after the real warning. Informative and entertaining!,Tonight we're going to talk about why we got those tired eyes and how to kick back and relax. It's Friday night! Yeah! #Hashtag,@Anonymous Bet! That's what it is......One request....July. I....want...July. LMAO,@Anonymous Thankyou my love for RT-ing. Heehee!! But I dont think ppl would help. Ahh. Gwanchana ~ Gomawo Jijiya ~,Anger,Joy,Joy,Joy,Joy,this person is unhappy with a product,the author seems happy,this person is joyful,this person seems amused,the author seems happy
